,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
11,X2010.10,11,0,2010,36.67823009,17.97885154,0.732258065,4.256256204,28.1098268,17.97885154,16.97038035,15.6937982,12.93948905,13.75251168,13.16605,11.33957332,9.041930311,7.302091976,9.156970808,0.732258065,0.241935484,0,0.456682028,6.623041475,1.816589862,0.944700461,0,0,1.896774194,36.67823009,33.28856221,34.15233515,30.72599815,28.08018016,28.56770567,27.55207516,27.01997774,23.69112505,22.92983899,4.256256204,5.359813876,7.896249306,7.645170626,10.97365004,9.294415254,8.5347739,9.303053809,10.96175891,12.72951998,28.1098268,34.35724915,31.93282051,40.24583364,51.35782457,46.65207799,46.85400356,46.06537266,59.25430208,64.87452042
12,X2010.11,12,0,2010,39.0302608,20.1807477,0,2.440286327,23.94397226,20.1807477,17.97885154,16.97038035,15.6937982,12.93948905,13.75251168,13.16605,11.33957332,9.041930311,7.302091976,0,0.732258065,0.241935484,0,0.456682028,6.623041475,1.816589862,0.944700461,0,0,39.0302608,36.67823009,33.28856221,34.15233515,30.72599815,28.08018016,28.56770567,27.55207516,27.01997774,23.69112505,2.440286327,4.256256204,5.359813876,7.896249306,7.645170626,10.97365004,9.294415254,8.5347739,9.303053809,10.96175891,23.94397226,28.1098268,34.35724915,31.93282051,40.24583364,51.35782457,46.65207799,46.85400356,46.06537266,59.25430208
13,X2010.12,13,0,2010,38.92171329,21.78476921,0,1.763431628,21.29232129,21.78476921,20.1807477,17.97885154,16.97038035,15.6937982,12.93948905,13.75251168,13.16605,11.33957332,9.041930311,0,0,0.732258065,0.241935484,0,0.456682028,6.623041475,1.816589862,0.944700461,0,38.92171329,39.0302608,36.67823009,33.28856221,34.15233515,30.72599815,28.08018016,28.56770567,27.55207516,27.01997774,1.763431628,2.440286327,4.256256204,5.359813876,7.896249306,7.645170626,10.97365004,9.294415254,8.5347739,9.303053809,21.29232129,23.94397226,28.1098268,34.35724915,31.93282051,40.24583364,51.35782457,46.65207799,46.85400356,46.06537266
14,X2010.13,14,0,2010,39.89959512,21.67870466,0,1.532188918,19.5457499,21.67870466,21.78476921,20.1807477,17.97885154,16.97038035,15.6937982,12.93948905,13.75251168,13.16605,11.33957332,0,0,0,0.732258065,0.241935484,0,0.456682028,6.623041475,1.816589862,0.944700461,39.89959512,38.92171329,39.0302608,36.67823009,33.28856221,34.15233515,30.72599815,28.08018016,28.56770567,27.55207516,1.532188918,1.763431628,2.440286327,4.256256204,5.359813876,7.896249306,7.645170626,10.97365004,9.294415254,8.5347739,19.5457499,21.29232129,23.94397226,28.1098268,34.35724915,31.93282051,40.24583364,51.35782457,46.65207799,46.85400356
15,X2010.14,15,0,2010,41.78166918,23.87697339,0,2.056751736,19.39466533,23.87697339,21.67870466,21.78476921,20.1807477,17.97885154,16.97038035,15.6937982,12.93948905,13.75251168,13.16605,0,0,0,0,0.732258065,0.241935484,0,0.456682028,6.623041475,1.816589862,41.78166918,39.89959512,38.92171329,39.0302608,36.67823009,33.28856221,34.15233515,30.72599815,28.08018016,28.56770567,2.056751736,1.532188918,1.763431628,2.440286327,4.256256204,5.359813876,7.896249306,7.645170626,10.97365004,9.294415254,19.39466533,19.5457499,21.29232129,23.94397226,28.1098268,34.35724915,31.93282051,40.24583364,51.35782457,46.65207799
16,X2010.15,16,0,2010,42.45177672,25.80799081,0,2.580340632,20.27964835,25.80799081,23.87697339,21.67870466,21.78476921,20.1807477,17.97885154,16.97038035,15.6937982,12.93948905,13.75251168,0,0,0,0,0,0.732258065,0.241935484,0,0.456682028,6.623041475,42.45177672,41.78166918,39.89959512,38.92171329,39.0302608,36.67823009,33.28856221,34.15233515,30.72599815,28.08018016,2.580340632,2.056751736,1.532188918,1.763431628,2.440286327,4.256256204,5.359813876,7.896249306,7.645170626,10.97365004,20.27964835,19.39466533,19.5457499,21.29232129,23.94397226,28.1098268,34.35724915,31.93282051,40.24583364,51.35782457
17,X2010.16,17,0,2010,42.0471761,24.99211089,0.203917051,3.222389472,18.30099135,24.99211089,25.80799081,23.87697339,21.67870466,21.78476921,20.1807477,17.97885154,16.97038035,15.6937982,12.93948905,0.203917051,0,0,0,0,0,0.732258065,0.241935484,0,0.456682028,42.0471761,42.45177672,41.78166918,39.89959512,38.92171329,39.0302608,36.67823009,33.28856221,34.15233515,30.72599815,3.222389472,2.580340632,2.056751736,1.532188918,1.763431628,2.440286327,4.256256204,5.359813876,7.896249306,7.645170626,18.30099135,20.27964835,19.39466533,19.5457499,21.29232129,23.94397226,28.1098268,34.35724915,31.93282051,40.24583364
18,X2010.17,18,0,2010,40.48888993,26.2113074,2.130414747,3.019662088,24.43887088,26.2113074,24.99211089,25.80799081,23.87697339,21.67870466,21.78476921,20.1807477,17.97885154,16.97038035,15.6937982,2.130414747,0.203917051,0,0,0,0,0,0.732258065,0.241935484,0,40.48888993,42.0471761,42.45177672,41.78166918,39.89959512,38.92171329,39.0302608,36.67823009,33.28856221,34.15233515,3.019662088,3.222389472,2.580340632,2.056751736,1.532188918,1.763431628,2.440286327,4.256256204,5.359813876,7.896249306,24.43887088,18.30099135,20.27964835,19.39466533,19.5457499,21.29232129,23.94397226,28.1098268,34.35724915,31.93282051
19,X2010.18,19,0,2010,42.60498245,26.12910763,1.196082949,3.534034334,21.09060333,26.12910763,26.2113074,24.99211089,25.80799081,23.87697339,21.67870466,21.78476921,20.1807477,17.97885154,16.97038035,1.196082949,2.130414747,0.203917051,0,0,0,0,0,0.732258065,0.241935484,42.60498245,40.48888993,42.0471761,42.45177672,41.78166918,39.89959512,38.92171329,39.0302608,36.67823009,33.28856221,3.534034334,3.019662088,3.222389472,2.580340632,2.056751736,1.532188918,1.763431628,2.440286327,4.256256204,5.359813876,21.09060333,24.43887088,18.30099135,20.27964835,19.39466533,19.5457499,21.29232129,23.94397226,28.1098268,34.35724915
20,X2010.19,20,0,2010,43.95565911,28.18880662,0.046313364,4.56977556,22.28332544,28.18880662,26.12910763,26.2113074,24.99211089,25.80799081,23.87697339,21.67870466,21.78476921,20.1807477,17.97885154,0.046313364,1.196082949,2.130414747,0.203917051,0,0,0,0,0,0.732258065,43.95565911,42.60498245,40.48888993,42.0471761,42.45177672,41.78166918,39.89959512,38.92171329,39.0302608,36.67823009,4.56977556,3.534034334,3.019662088,3.222389472,2.580340632,2.056751736,1.532188918,1.763431628,2.440286327,4.256256204,22.28332544,21.09060333,24.43887088,18.30099135,20.27964835,19.39466533,19.5457499,21.29232129,23.94397226,28.1098268
