,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
11,X2010.10,11,0,2010,32.83670821,21.58847606,4.559615385,5.752921974,66.23417622,21.58847606,22.13772555,20.58722395,21.07190857,20.57513398,18.58863812,18.88521191,18.27484337,19.15315606,20.45553267,4.559615385,1.592307692,0.246153846,0.311538462,0.126923077,0.003846154,0,0,0.715384615,16.52307692,32.83670821,32.74096296,32.10483623,31.90305737,31.45660118,30.16956473,29.99913568,29.48826325,29.35251158,29.07829269,5.752921974,3.876905499,4.25455831,4.532583896,3.963380888,3.353677934,3.263710587,6.466919548,7.749341648,12.02119569,66.23417622,67.85576963,68.8253914,70.1324924,71.10802922,63.92713324,65.336966,67.96070763,71.33373635,80.77923625
12,X2010.11,12,9,2010,33.10219526,21.53122826,0.438461538,3.12436205,67.24107295,21.53122826,21.58847606,22.13772555,20.58722395,21.07190857,20.57513398,18.58863812,18.88521191,18.27484337,19.15315606,0.438461538,4.559615385,1.592307692,0.246153846,0.311538462,0.126923077,0.003846154,0,0,0.715384615,33.10219526,32.83670821,32.74096296,32.10483623,31.90305737,31.45660118,30.16956473,29.99913568,29.48826325,29.35251158,3.12436205,5.752921974,3.876905499,4.25455831,4.532583896,3.963380888,3.353677934,3.263710587,6.466919548,7.749341648,67.24107295,66.23417622,67.85576963,68.8253914,70.1324924,71.10802922,63.92713324,65.336966,67.96070763,71.33373635
13,X2010.12,13,0,2010,32.55132718,22.43855409,29.01923077,8.743555051,71.86634222,22.43855409,21.53122826,21.58847606,22.13772555,20.58722395,21.07190857,20.57513398,18.58863812,18.88521191,18.27484337,29.01923077,0.438461538,4.559615385,1.592307692,0.246153846,0.311538462,0.126923077,0.003846154,0,0,32.55132718,33.10219526,32.83670821,32.74096296,32.10483623,31.90305737,31.45660118,30.16956473,29.99913568,29.48826325,8.743555051,3.12436205,5.752921974,3.876905499,4.25455831,4.532583896,3.963380888,3.353677934,3.263710587,6.466919548,71.86634222,67.24107295,66.23417622,67.85576963,68.8253914,70.1324924,71.10802922,63.92713324,65.336966,67.96070763
14,X2010.13,14,0,2010,33.09554571,22.8859924,25.27115385,10.2290117,74.99984906,22.8859924,22.43855409,21.53122826,21.58847606,22.13772555,20.58722395,21.07190857,20.57513398,18.58863812,18.88521191,25.27115385,29.01923077,0.438461538,4.559615385,1.592307692,0.246153846,0.311538462,0.126923077,0.003846154,0,33.09554571,32.55132718,33.10219526,32.83670821,32.74096296,32.10483623,31.90305737,31.45660118,30.16956473,29.99913568,10.2290117,8.743555051,3.12436205,5.752921974,3.876905499,4.25455831,4.532583896,3.963380888,3.353677934,3.263710587,74.99984906,71.86634222,67.24107295,66.23417622,67.85576963,68.8253914,70.1324924,71.10802922,63.92713324,65.336966
15,X2010.14,15,17,2010,33.41663707,23.06691916,18.10192308,11.66625081,73.74923109,23.06691916,22.8859924,22.43855409,21.53122826,21.58847606,22.13772555,20.58722395,21.07190857,20.57513398,18.58863812,18.10192308,25.27115385,29.01923077,0.438461538,4.559615385,1.592307692,0.246153846,0.311538462,0.126923077,0.003846154,33.41663707,33.09554571,32.55132718,33.10219526,32.83670821,32.74096296,32.10483623,31.90305737,31.45660118,30.16956473,11.66625081,10.2290117,8.743555051,3.12436205,5.752921974,3.876905499,4.25455831,4.532583896,3.963380888,3.353677934,73.74923109,74.99984906,71.86634222,67.24107295,66.23417622,67.85576963,68.8253914,70.1324924,71.10802922,63.92713324
16,X2010.15,16,14,2010,32.89054561,22.71008986,46.68269231,18.20422701,77.96236832,22.71008986,23.06691916,22.8859924,22.43855409,21.53122826,21.58847606,22.13772555,20.58722395,21.07190857,20.57513398,46.68269231,18.10192308,25.27115385,29.01923077,0.438461538,4.559615385,1.592307692,0.246153846,0.311538462,0.126923077,32.89054561,33.41663707,33.09554571,32.55132718,33.10219526,32.83670821,32.74096296,32.10483623,31.90305737,31.45660118,18.20422701,11.66625081,10.2290117,8.743555051,3.12436205,5.752921974,3.876905499,4.25455831,4.532583896,3.963380888,77.96236832,73.74923109,74.99984906,71.86634222,67.24107295,66.23417622,67.85576963,68.8253914,70.1324924,71.10802922
17,X2010.16,17,32,2010,32.28161492,22.44261069,47.44230769,23.04057888,80.56400596,22.44261069,22.71008986,23.06691916,22.8859924,22.43855409,21.53122826,21.58847606,22.13772555,20.58722395,21.07190857,47.44230769,46.68269231,18.10192308,25.27115385,29.01923077,0.438461538,4.559615385,1.592307692,0.246153846,0.311538462,32.28161492,32.89054561,33.41663707,33.09554571,32.55132718,33.10219526,32.83670821,32.74096296,32.10483623,31.90305737,23.04057888,18.20422701,11.66625081,10.2290117,8.743555051,3.12436205,5.752921974,3.876905499,4.25455831,4.532583896,80.56400596,77.96236832,73.74923109,74.99984906,71.86634222,67.24107295,66.23417622,67.85576963,68.8253914,70.1324924
18,X2010.17,18,0,2010,31.89827493,22.45083557,43.31153846,22.87350087,79.63016988,22.45083557,22.44261069,22.71008986,23.06691916,22.8859924,22.43855409,21.53122826,21.58847606,22.13772555,20.58722395,43.31153846,47.44230769,46.68269231,18.10192308,25.27115385,29.01923077,0.438461538,4.559615385,1.592307692,0.246153846,31.89827493,32.28161492,32.89054561,33.41663707,33.09554571,32.55132718,33.10219526,32.83670821,32.74096296,32.10483623,22.87350087,23.04057888,18.20422701,11.66625081,10.2290117,8.743555051,3.12436205,5.752921974,3.876905499,4.25455831,79.63016988,80.56400596,77.96236832,73.74923109,74.99984906,71.86634222,67.24107295,66.23417622,67.85576963,68.8253914
19,X2010.18,19,0,2010,32.58768654,23.17319411,31.125,21.18559469,80.38424245,23.17319411,22.45083557,22.44261069,22.71008986,23.06691916,22.8859924,22.43855409,21.53122826,21.58847606,22.13772555,31.125,43.31153846,47.44230769,46.68269231,18.10192308,25.27115385,29.01923077,0.438461538,4.559615385,1.592307692,32.58768654,31.89827493,32.28161492,32.89054561,33.41663707,33.09554571,32.55132718,33.10219526,32.83670821,32.74096296,21.18559469,22.87350087,23.04057888,18.20422701,11.66625081,10.2290117,8.743555051,3.12436205,5.752921974,3.876905499,80.38424245,79.63016988,80.56400596,77.96236832,73.74923109,74.99984906,71.86634222,67.24107295,66.23417622,67.85576963
20,X2010.19,20,44,2010,31.43011147,23.12231915,33.66538462,19.32675803,81.79773941,23.12231915,23.17319411,22.45083557,22.44261069,22.71008986,23.06691916,22.8859924,22.43855409,21.53122826,21.58847606,33.66538462,31.125,43.31153846,47.44230769,46.68269231,18.10192308,25.27115385,29.01923077,0.438461538,4.559615385,31.43011147,32.58768654,31.89827493,32.28161492,32.89054561,33.41663707,33.09554571,32.55132718,33.10219526,32.83670821,19.32675803,21.18559469,22.87350087,23.04057888,18.20422701,11.66625081,10.2290117,8.743555051,3.12436205,5.752921974,81.79773941,80.38424245,79.63016988,80.56400596,77.96236832,73.74923109,74.99984906,71.86634222,67.24107295,66.23417622
