,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
21,X2010.20,21,0,2010,30.20500727,22.2479849,77.90560748,47.26765853,88.58605793,22.2479849,21.54630971,21.90087204,21.20695825,19.49297648,20.33467956,20.94089752,19.90144364,17.93001531,18.52528027,77.90560748,128.3897196,85.03084112,47.20654206,106.0028037,168.388785,44.30747664,46.78785047,110.0420561,17.3046729,30.20500727,29.90379522,29.69051548,30.57926699,28.45404965,27.65300984,30.06566647,30.44416767,26.82843998,31.50833939,47.26765853,47.50044097,48.4213366,45.68583818,39.05537727,38.28502625,31.09695448,32.86991036,32.95333168,9.887830284,88.58605793,88.54357154,88.7576323,86.88801576,85.50404578,89.23534258,80.01414592,79.59718908,86.0332186,61.72670016
22,X2010.21,22,0,2010,30.33584455,22.81663923,78.33457944,50.25277796,88.74666373,22.81663923,22.2479849,21.54630971,21.90087204,21.20695825,19.49297648,20.33467956,20.94089752,19.90144364,17.93001531,78.33457944,77.90560748,128.3897196,85.03084112,47.20654206,106.0028037,168.388785,44.30747664,46.78785047,110.0420561,30.33584455,30.20500727,29.90379522,29.69051548,30.57926699,28.45404965,27.65300984,30.06566647,30.44416767,26.82843998,50.25277796,47.26765853,47.50044097,48.4213366,45.68583818,39.05537727,38.28502625,31.09695448,32.86991036,32.95333168,88.74666373,88.58605793,88.54357154,88.7576323,86.88801576,85.50404578,89.23534258,80.01414592,79.59718908,86.0332186
23,X2010.22,23,0,2010,28.69889132,22.47948807,125.582243,47.53937781,93.39007217,22.47948807,22.81663923,22.2479849,21.54630971,21.90087204,21.20695825,19.49297648,20.33467956,20.94089752,19.90144364,125.582243,78.33457944,77.90560748,128.3897196,85.03084112,47.20654206,106.0028037,168.388785,44.30747664,46.78785047,28.69889132,30.33584455,30.20500727,29.90379522,29.69051548,30.57926699,28.45404965,27.65300984,30.06566647,30.44416767,47.53937781,50.25277796,47.26765853,47.50044097,48.4213366,45.68583818,39.05537727,38.28502625,31.09695448,32.86991036,93.39007217,88.74666373,88.58605793,88.54357154,88.7576323,86.88801576,85.50404578,89.23534258,80.01414592,79.59718908
24,X2010.23,24,0,2010,32.05664941,23.88693537,68.61401869,48.217323,89.24117516,23.88693537,22.47948807,22.81663923,22.2479849,21.54630971,21.90087204,21.20695825,19.49297648,20.33467956,20.94089752,68.61401869,125.582243,78.33457944,77.90560748,128.3897196,85.03084112,47.20654206,106.0028037,168.388785,44.30747664,32.05664941,28.69889132,30.33584455,30.20500727,29.90379522,29.69051548,30.57926699,28.45404965,27.65300984,30.06566647,48.217323,47.53937781,50.25277796,47.26765853,47.50044097,48.4213366,45.68583818,39.05537727,38.28502625,31.09695448,89.24117516,93.39007217,88.74666373,88.58605793,88.54357154,88.7576323,86.88801576,85.50404578,89.23534258,80.01414592
25,X2010.24,25,0,2010,31.67458008,24.45090627,85.0728972,45.17247237,89.5355732,24.45090627,23.88693537,22.47948807,22.81663923,22.2479849,21.54630971,21.90087204,21.20695825,19.49297648,20.33467956,85.0728972,68.61401869,125.582243,78.33457944,77.90560748,128.3897196,85.03084112,47.20654206,106.0028037,168.388785,31.67458008,32.05664941,28.69889132,30.33584455,30.20500727,29.90379522,29.69051548,30.57926699,28.45404965,27.65300984,45.17247237,48.217323,47.53937781,50.25277796,47.26765853,47.50044097,48.4213366,45.68583818,39.05537727,38.28502625,89.5355732,89.24117516,93.39007217,88.74666373,88.58605793,88.54357154,88.7576323,86.88801576,85.50404578,89.23534258
26,X2010.25,26,0,2010,30.78889572,24.39804734,109.146729,46.76071477,88.88447872,24.39804734,24.45090627,23.88693537,22.47948807,22.81663923,22.2479849,21.54630971,21.90087204,21.20695825,19.49297648,109.146729,85.0728972,68.61401869,125.582243,78.33457944,77.90560748,128.3897196,85.03084112,47.20654206,106.0028037,30.78889572,31.67458008,32.05664941,28.69889132,30.33584455,30.20500727,29.90379522,29.69051548,30.57926699,28.45404965,46.76071477,45.17247237,48.217323,47.53937781,50.25277796,47.26765853,47.50044097,48.4213366,45.68583818,39.05537727,88.88447872,89.5355732,89.24117516,93.39007217,88.74666373,88.58605793,88.54357154,88.7576323,86.88801576,85.50404578
27,X2010.26,27,0,2010,32.23377521,24.45594172,83.81121495,43.92028146,87.12039814,24.45594172,24.39804734,24.45090627,23.88693537,22.47948807,22.81663923,22.2479849,21.54630971,21.90087204,21.20695825,83.81121495,109.146729,85.0728972,68.61401869,125.582243,78.33457944,77.90560748,128.3897196,85.03084112,47.20654206,32.23377521,30.78889572,31.67458008,32.05664941,28.69889132,30.33584455,30.20500727,29.90379522,29.69051548,30.57926699,43.92028146,46.76071477,45.17247237,48.217323,47.53937781,50.25277796,47.26765853,47.50044097,48.4213366,45.68583818,87.12039814,88.88447872,89.5355732,89.24117516,93.39007217,88.74666373,88.58605793,88.54357154,88.7576323,86.88801576
28,X2010.27,28,0,2010,31.70956,24.70666368,74.48224299,45.73350034,87.26164522,24.70666368,24.45594172,24.39804734,24.45090627,23.88693537,22.47948807,22.81663923,22.2479849,21.54630971,21.90087204,74.48224299,83.81121495,109.146729,85.0728972,68.61401869,125.582243,78.33457944,77.90560748,128.3897196,85.03084112,31.70956,32.23377521,30.78889572,31.67458008,32.05664941,28.69889132,30.33584455,30.20500727,29.90379522,29.69051548,45.73350034,43.92028146,46.76071477,45.17247237,48.217323,47.53937781,50.25277796,47.26765853,47.50044097,48.4213366,87.26164522,87.12039814,88.88447872,89.5355732,89.24117516,93.39007217,88.74666373,88.58605793,88.54357154,88.7576323
29,X2010.28,29,0,2010,30.96710271,24.62781945,93.15794393,46.09776865,90.6092806,24.62781945,24.70666368,24.45594172,24.39804734,24.45090627,23.88693537,22.47948807,22.81663923,22.2479849,21.54630971,93.15794393,74.48224299,83.81121495,109.146729,85.0728972,68.61401869,125.582243,78.33457944,77.90560748,128.3897196,30.96710271,31.70956,32.23377521,30.78889572,31.67458008,32.05664941,28.69889132,30.33584455,30.20500727,29.90379522,46.09776865,45.73350034,43.92028146,46.76071477,45.17247237,48.217323,47.53937781,50.25277796,47.26765853,47.50044097,90.6092806,87.26164522,87.12039814,88.88447872,89.5355732,89.24117516,93.39007217,88.74666373,88.58605793,88.54357154
30,X2010.29,30,0,2010,32.7430719,25.02810284,71.88785047,41.68334458,86.46122407,25.02810284,24.62781945,24.70666368,24.45594172,24.39804734,24.45090627,23.88693537,22.47948807,22.81663923,22.2479849,71.88785047,93.15794393,74.48224299,83.81121495,109.146729,85.0728972,68.61401869,125.582243,78.33457944,77.90560748,32.7430719,30.96710271,31.70956,32.23377521,30.78889572,31.67458008,32.05664941,28.69889132,30.33584455,30.20500727,41.68334458,46.09776865,45.73350034,43.92028146,46.76071477,45.17247237,48.217323,47.53937781,50.25277796,47.26765853,86.46122407,90.6092806,87.26164522,87.12039814,88.88447872,89.5355732,89.24117516,93.39007217,88.74666373,88.58605793
